1, 0.32480523
2, 0.161823615
3, 0.106950581
4, 0.0800951198
5, 0.063887842
6, 0.0536321141
7, 0.0458211266
8, 0.0398026146
9, 0.0355719142
10, 0.0319010988
11, 0.0290476177
12, 0.0266074911
13, 0.0245682951
14, 0.0228298586
15, 0.0213558618
16, 0.0200454425
17, 0.0188260842
18, 0.0177943055
19, 0.0168726575
20, 0.016015321
21, 0.0151869683
22, 0.014466201
23, 0.0138665168
24, 0.0132978
25, 0.0127392439
26, 0.012276019
27, 0.0118242567
28, 0.0114054605
29, 0.01099585
30, 0.0106201777
31, 0.0102743506
32, 0.009946201
33, 0.00965285208
34, 0.00936308596
35, 0.00909219682
36, 0.00883316249
37, 0.0086156372
38, 0.0083897775
39, 0.00820330437
40, 0.00800048467
41, 0.00780305034
42, 0.00763435522
43, 0.00745493406
44, 0.00727365399
45, 0.00710671721
46, 0.00695388252
47, 0.00680843787
48, 0.00666584307
49, 0.00653828867
50, 0.00640209066
51, 0.00627317419
52, 0.00614795834
53, 0.00603292277
54, 0.00592267001
55, 0.00580867799
56, 0.00569567457
57, 0.00559555134
58, 0.00549399992
59, 0.00539279589
60, 0.00531441718
61, 0.00522369845
62, 0.0051284167
63, 0.00504804216
64, 0.00497023389
65, 0.00489741517
66, 0.00483105564
67, 0.00476053311
68, 0.00469552819
69, 0.00463218847
70, 0.00456195883
71, 0.00450315187
72, 0.00444382895
73, 0.00438121101
74, 0.00432627276
75, 0.00427289167
76, 0.00421523023
77, 0.00416129502
78, 0.00410956331
79, 0.00405906048
80, 0.00400862982
81, 0.00395257212
82, 0.00390482531
83, 0.00385914929
84, 0.00381417572
85, 0.00376766291
86, 0.00372338924
87, 0.003679869
88, 0.00363799674
89, 0.00359718432
90, 0.0035593526
91, 0.00351870246
92, 0.00348074175
93, 0.00344742532
94, 0.00341255614
95, 0.00338014215
96, 0.00334391487
97, 0.0033060459
98, 0.00327649829
99, 0.00324596767
100, 0.0032122843
101, 0.00317814969
102, 0.00315041654
103, 0.00312154111
104, 0.00309481448
105, 0.00306396536
106, 0.0030360173
107, 0.00300412811
108, 0.0029763144
109, 0.00294905598
110, 0.00292211655
111, 0.00289659668
112, 0.00287030847
113, 0.00284498348
114, 0.00281980354
115, 0.00279584364
116, 0.00277064019
117, 0.00274496898
118, 0.00272112223
119, 0.00270099007
120, 0.00268146582
121, 0.0026609411
122, 0.00263761473
123, 0.00261491002
124, 0.00259410869
125, 0.00257490785
126, 0.00255399011
127, 0.00253317202
128, 0.00251179445
129, 0.00249404181
130, 0.00247747777
131, 0.00246285298
132, 0.00244350615
133, 0.00242232834
134, 0.00240370655
135, 0.002386546
136, 0.00236691791
137, 0.00235326611
138, 0.00233680592
139, 0.00232116762
140, 0.00230315397
141, 0.00228796038
142, 0.00227361731
143, 0.00225686352
144, 0.00224615191
145, 0.00223206752
146, 0.00221854378
147, 0.00220347312
148, 0.00218860549
149, 0.002175987
150, 0.00215953612
151, 0.00214453833
152, 0.00212943833
153, 0.00211526453
154, 0.00210075779
155, 0.00208674674
156, 0.00207354315
157, 0.00205889996
158, 0.00204630708
159, 0.00203443691
160, 0.00202096044
161, 0.00200843904
162, 0.00199479191
163, 0.00198246376
164, 0.00197150651
165, 0.00195787381
166, 0.00194877514
167, 0.00193669274
168, 0.00192528265
169, 0.00191546546
170, 0.00190371706
171, 0.00189300475
172, 0.00188275671
173, 0.00187216792
174, 0.00186192372
175, 0.0018529325
176, 0.00184251089
177, 0.0018335752
178, 0.00182176568
179, 0.00181062298
180, 0.00179966306
181, 0.00179034239
182, 0.00178180728
183, 0.00177261734
184, 0.00176430761
185, 0.00175528496
186, 0.00174603413
187, 0.00173506141
188, 0.00172635575
189, 0.00171752833
190, 0.00170925132
191, 0.00169977325
192, 0.0016913102
193, 0.00168466708
194, 0.0016763265
195, 0.00166825263
196, 0.00165995921
197, 0.0016513014
198, 0.00164141983
199, 0.00163184665
200, 0.00162259385
201, 0.00161298935
202, 0.00160396553
203, 0.00159692764
204, 0.00158927811
205, 0.00158191239
206, 0.00157450011
207, 0.00156700646
208, 0.00156025402
209, 0.00155335886
210, 0.00154678244
211, 0.00154005084
212, 0.0015333012
213, 0.00152618613
214, 0.00152019877
215, 0.00151260395
216, 0.00150617491
217, 0.00149877975
218, 0.00149224233
219, 0.00148531608
220, 0.00148003455
221, 0.00147425849
222, 0.00146767963
223, 0.00146075955
224, 0.00145410432
225, 0.00144668913
226, 0.00143982936
227, 0.00143382698
228, 0.00142668036
229, 0.00142042304
230, 0.00141379738
231, 0.00140853936
232, 0.0014029661
233, 0.00139742298
234, 0.00139253354
235, 0.00138687657
236, 0.0013807416
237, 0.00137427414
238, 0.00136832555
239, 0.00136286765
240, 0.00135782128
241, 0.00135315454
242, 0.00134696439
243, 0.00134210486
244, 0.00133796281
245, 0.00133235811
246, 0.00132762128
247, 0.00132261578
248, 0.00131704018
249, 0.00131113455
250, 0.00130626501
251, 0.00130123599
252, 0.00129592908
253, 0.00129107444
254, 0.00128514285
255, 0.00128062407
256, 0.00127448235
257, 0.00126957882
258, 0.0012642619
259, 0.00125903974
260, 0.00125462317
261, 0.00125057204
262, 0.00124641799
263, 0.00124218897
264, 0.0012383865
265, 0.00123341673
266, 0.00122796011
267, 0.00122334843
268, 0.00121839391
269, 0.00121423777
270, 0.00120921584
271, 0.00120552524
272, 0.00120210228
273, 0.00119814521
274, 0.00119503238
275, 0.00119208323
276, 0.0011884683
277, 0.00118357467
278, 0.00117962831
279, 0.00117537566
280, 0.00117045722
281, 0.00116618106
282, 0.00116176403
283, 0.00115844712
284, 0.00115410064
285, 0.00114886754
286, 0.00114490383
287, 0.00114115432
288, 0.00113692542
289, 0.00113269349
290, 0.00112844084
291, 0.00112414779
292, 0.0011204934
293, 0.00111681351
294, 0.0011129342
295, 0.00110954407
296, 0.00110559468
297, 0.00110175333
298, 0.00109769194
299, 0.00109384349
300, 0.0010903636
301, 0.001086239
302, 0.00108316471
303, 0.00108038867
304, 0.00107638503
305, 0.00107358419
306, 0.00107004377
307, 0.00106681429
308, 0.00106388982
309, 0.00106037676
310, 0.00105691794
311, 0.00105406821
312, 0.00105045189
313, 0.00104699249
314, 0.00104259315
315, 0.00103932701
316, 0.00103597355
317, 0.00103386922
318, 0.00103006687
319, 0.00102740119
320, 0.00102417113
321, 0.00102118577
322, 0.00101794768
323, 0.00101521879
324, 0.00101247791
